series_id,nama_kabupaten_kota,periode_update,kategori,jumlah
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2021-01-01,Kedelai,6500.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2021-02-01,Kedelai,6500.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2021-03-01,Kedelai,6500.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2021-04-01,Kedelai,6500.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2021-05-01,Kedelai,6500.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2021-06-01,Kedelai,6500.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2021-07-01,Kedelai,6500.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2021-08-01,Kedelai,6500.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2021-09-01,Kedelai,6500.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2021-10-01,Kedelai,6500.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2021-11-01,Kedelai,6500.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2021-12-01,Kedelai,6500.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2022-01-01,Kedelai,6500.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2022-02-01,Kedelai,6500.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2022-03-01,Kedelai,6563.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2022-04-01,Kedelai,6715.642857142857
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2022-05-01,Kedelai,6868.285714285715
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2022-06-01,Kedelai,7020.928571428572
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2022-07-01,Kedelai,7173.571428571428
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2022-08-01,Kedelai,7326.214285714285
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2022-09-01,Kedelai,7478.857142857143
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2022-10-01,Kedelai,7631.5
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2022-11-01,Kedelai,7784.142857142857
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2022-12-01,Kedelai,7936.785714285714
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2023-01-01,Kedelai,8089.428571428572
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2023-02-01,Kedelai,8242.071428571428
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2023-03-01,Kedelai,8394.714285714286
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2023-04-01,Kedelai,8547.357142857143
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2023-05-01,Kedelai,8700.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2023-06-01,Kedelai,8800.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2023-07-01,Kedelai,8900.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2023-08-01,Kedelai,9000.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2023-09-01,Kedelai,9100.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2023-10-01,Kedelai,9200.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2023-11-01,Kedelai,9300.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2023-12-01,Kedelai,9400.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2024-01-01,Kedelai,9500.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2024-02-01,Kedelai,9600.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2024-03-01,Kedelai,9700.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2024-04-01,Kedelai,9800.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2024-05-01,Kedelai,9900.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2024-06-01,Kedelai,10000.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2024-07-01,Kedelai,10000.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2024-08-01,Kedelai,10000.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2024-09-01,Kedelai,10000.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2024-10-01,Kedelai,10000.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2024-11-01,Kedelai,10000.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2024-12-01,Kedelai,10000.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2025-01-01,Kedelai,10000.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2025-02-01,Kedelai,10000.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2025-03-01,Kedelai,10000.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2025-04-01,Kedelai,10000.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2025-05-01,Kedelai,10000.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2025-06-01,Kedelai,10000.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2025-07-01,Kedelai,10000.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2025-08-01,Kedelai,10000.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2025-09-01,Kedelai,10000.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2025-10-01,Kedelai,10000.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2025-11-01,Kedelai,10000.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2025-12-01,Kedelai,10000.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2026-01-01,Kedelai,10000.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2026-02-01,Kedelai,10000.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2026-03-01,Kedelai,10000.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2026-04-01,Kedelai,10000.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2026-05-01,Kedelai,10000.0
Kabupaten Bangkalan | Kedelai,Kabupaten Bangkalan,2026-06-01,Kedelai,10000.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2020-01-01,Beras Medium,8781.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2020-02-01,Beras Medium,6885.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2020-03-01,Beras Medium,9058.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2020-04-01,Beras Medium,9061.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2020-05-01,Beras Medium,9194.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2020-06-01,Beras Medium,9200.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2020-07-01,Beras Medium,9240.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2020-08-01,Beras Medium,9282.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2020-09-01,Beras Medium,9240.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2020-10-01,Beras Medium,9328.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2020-11-01,Beras Medium,9184.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2020-12-01,Beras Medium,9200.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2021-01-01,Beras Medium,9280.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2021-02-01,Beras Medium,9375.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2021-03-01,Beras Medium,8948.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2021-04-01,Beras Medium,8870.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2021-05-01,Beras Medium,8870.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2021-06-01,Beras Medium,9000.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2021-07-01,Beras Medium,8801.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2021-08-01,Beras Medium,8722.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2021-09-01,Beras Medium,8906.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2021-10-01,Beras Medium,8900.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2021-11-01,Beras Medium,8900.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2021-12-01,Beras Medium,8993.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2022-01-01,Beras Medium,9100.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2022-02-01,Beras Medium,9017.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2022-03-01,Beras Medium,9000.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2022-04-01,Beras Medium,8913.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2022-05-01,Beras Medium,8900.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2022-06-01,Beras Medium,8875.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2022-07-01,Beras Medium,8825.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2022-08-01,Beras Medium,8980.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2022-09-01,Beras Medium,9086.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2022-10-01,Beras Medium,9285.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2022-11-01,Beras Medium,9609.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2022-12-01,Beras Medium,9700.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2023-01-01,Beras Medium,9635.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2023-02-01,Beras Medium,10158.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2023-03-01,Beras Medium,10208.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2023-04-01,Beras Medium,10295.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2023-05-01,Beras Medium,10351.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2023-06-01,Beras Medium,10500.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2023-07-01,Beras Medium,10515.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2023-08-01,Beras Medium,10903.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2023-09-01,Beras Medium,11717.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2023-10-01,Beras Medium,11478.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2023-11-01,Beras Medium,12375.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2023-12-01,Beras Medium,12450.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2024-01-01,Beras Medium,12686.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2024-02-01,Beras Medium,13113.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2024-03-01,Beras Medium,12965.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2024-04-01,Beras Medium,12906.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2024-05-01,Beras Medium,12663.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2024-06-01,Beras Medium,12900.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2024-07-01,Beras Medium,13063.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2024-08-01,Beras Medium,12900.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2024-09-01,Beras Medium,12854.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2024-10-01,Beras Medium,12800.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2024-11-01,Beras Medium,12688.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2024-12-01,Beras Medium,12682.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2025-01-01,Beras Medium,12669.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2025-02-01,Beras Medium,12700.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2025-03-01,Beras Medium,12762.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2025-04-01,Beras Medium,12608.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2025-05-01,Beras Medium,12618.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2025-06-01,Beras Medium,12939.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2025-07-01,Beras Medium,13179.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2025-08-01,Beras Medium,12220.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2025-09-01,Beras Medium,12200.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2025-10-01,Beras Medium,12200.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2025-11-01,Beras Medium,12200.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2025-12-01,Beras Medium,12200.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2026-01-01,Beras Medium,12400.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2026-02-01,Beras Medium,12400.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2026-03-01,Beras Medium,12400.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2026-04-01,Beras Medium,12400.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2026-05-01,Beras Medium,12600.0
Kabupaten Banyuwangi | Beras Medium,Kabupaten Banyuwangi,2026-06-01,Beras Medium,12600.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2020-01-01,Beras Premium,9643.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2020-02-01,Beras Premium,10000.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2020-03-01,Beras Premium,10000.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2020-04-01,Beras Premium,10000.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2020-05-01,Beras Premium,10000.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2020-06-01,Beras Premium,10000.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2020-07-01,Beras Premium,10025.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2020-08-01,Beras Premium,10000.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2020-09-01,Beras Premium,10000.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2020-10-01,Beras Premium,10000.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2020-11-01,Beras Premium,9550.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2020-12-01,Beras Premium,10000.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2021-01-01,Beras Premium,10000.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2021-02-01,Beras Premium,10000.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2021-03-01,Beras Premium,9988.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2021-04-01,Beras Premium,9965.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2021-05-01,Beras Premium,9965.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2021-06-01,Beras Premium,10000.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2021-07-01,Beras Premium,9956.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2021-08-01,Beras Premium,9900.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2021-09-01,Beras Premium,10500.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2021-10-01,Beras Premium,10500.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2021-11-01,Beras Premium,10500.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2021-12-01,Beras Premium,10500.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2022-01-01,Beras Premium,10500.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2022-02-01,Beras Premium,10500.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2022-03-01,Beras Premium,10500.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2022-04-01,Beras Premium,10500.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2022-05-01,Beras Premium,10300.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2022-06-01,Beras Premium,10150.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2022-07-01,Beras Premium,10205.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2022-08-01,Beras Premium,10350.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2022-09-01,Beras Premium,10586.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2022-10-01,Beras Premium,10600.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2022-11-01,Beras Premium,10878.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2022-12-01,Beras Premium,11000.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2023-01-01,Beras Premium,11000.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2023-02-01,Beras Premium,11438.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2023-03-01,Beras Premium,11209.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2023-04-01,Beras Premium,11525.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2023-05-01,Beras Premium,11500.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2023-06-01,Beras Premium,11500.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2023-07-01,Beras Premium,11650.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2023-08-01,Beras Premium,11886.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2023-09-01,Beras Premium,12495.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2023-10-01,Beras Premium,13292.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2023-11-01,Beras Premium,13375.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2023-12-01,Beras Premium,13400.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2024-01-01,Beras Premium,13636.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2024-02-01,Beras Premium,14233.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2024-03-01,Beras Premium,14200.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2024-04-01,Beras Premium,14000.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2024-05-01,Beras Premium,13806.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2024-06-01,Beras Premium,13900.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2024-07-01,Beras Premium,13496.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2024-08-01,Beras Premium,13979.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2024-09-01,Beras Premium,13866.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2024-10-01,Beras Premium,13884.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2024-11-01,Beras Premium,13625.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2024-12-01,Beras Premium,13682.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2025-01-01,Beras Premium,13669.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2025-02-01,Beras Premium,13700.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2025-03-01,Beras Premium,13937.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2025-04-01,Beras Premium,13900.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2025-05-01,Beras Premium,13918.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2025-06-01,Beras Premium,14000.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2025-07-01,Beras Premium,14000.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2025-08-01,Beras Premium,15000.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2025-09-01,Beras Premium,15120.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2025-10-01,Beras Premium,15200.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2025-11-01,Beras Premium,15120.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2025-12-01,Beras Premium,14880.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2026-01-01,Beras Premium,14880.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2026-02-01,Beras Premium,14880.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2026-03-01,Beras Premium,14880.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2026-04-01,Beras Premium,14880.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2026-05-01,Beras Premium,14880.0
Kabupaten Banyuwangi | Beras Premium,Kabupaten Banyuwangi,2026-06-01,Beras Premium,14880.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2020-01-01,Jagung Pipil Kering,4038.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2020-02-01,Jagung Pipil Kering,4573.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2020-03-01,Jagung Pipil Kering,4327.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2020-04-01,Jagung Pipil Kering,3825.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2020-05-01,Jagung Pipil Kering,3185.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2020-06-01,Jagung Pipil Kering,3391.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2020-07-01,Jagung Pipil Kering,3413.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2020-08-01,Jagung Pipil Kering,3004.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2020-09-01,Jagung Pipil Kering,3004.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2020-10-01,Jagung Pipil Kering,3582.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2020-11-01,Jagung Pipil Kering,3649.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2020-12-01,Jagung Pipil Kering,3863.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2021-01-01,Jagung Pipil Kering,4050.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2021-02-01,Jagung Pipil Kering,4000.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2021-03-01,Jagung Pipil Kering,3899.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2021-04-01,Jagung Pipil Kering,4655.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2021-05-01,Jagung Pipil Kering,4655.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2021-06-01,Jagung Pipil Kering,4968.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2021-07-01,Jagung Pipil Kering,5034.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2021-08-01,Jagung Pipil Kering,5198.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2021-09-01,Jagung Pipil Kering,5353.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2021-10-01,Jagung Pipil Kering,4968.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2021-11-01,Jagung Pipil Kering,5257.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2021-12-01,Jagung Pipil Kering,5254.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2022-01-01,Jagung Pipil Kering,4990.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2022-02-01,Jagung Pipil Kering,4768.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2022-03-01,Jagung Pipil Kering,4817.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2022-04-01,Jagung Pipil Kering,5073.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2022-05-01,Jagung Pipil Kering,5162.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2022-06-01,Jagung Pipil Kering,4685.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2022-07-01,Jagung Pipil Kering,4137.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2022-08-01,Jagung Pipil Kering,4191.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2022-09-01,Jagung Pipil Kering,4274.0
Kabupaten Banyuwangi | Jagung Pipil Kering,Kabupaten Banyuwangi,2022-10-01,Jagung Pipil Kering,3990.0
